sampling,nk,eta_eV,matsubara_index,omega_eV,refine_factor,shift_grid,num_kpoints_total,num_fs_cells,num_refined_points,refined_area_fraction,sigma_xx,sigma_yy,sigma_xy,sigma_yx,sigma_xx_std_over_shifts,relative_std_over_shifts,delta,relative_offdiag,relative_eigen_split,sheet_conductivity_xx,reflection_dimensionless_xx,relative_change_vs_largest_nk,relative_change_between_last_two_nk,eta_relative_change,min_abs_band_energy_on_mesh,points_within_eta,points_within_omega,points_within_kBT,fermi_window_weight_sum,estimated_mesh_energy_resolution,fs_sampling_status,convergence_status,diagnosis,notes
multishift_average,96,0.0002,2,0.03248658104386831,1,4,147456,0,0,0.0,(12.347973045597943+0j),(12.347973045597954+0j),(2.7721965348281863e-15+0j),(2.777075444604371e-15+0j),4.3302493919922735,0.35068503761724756,(-4.3157451822431414e-16+0j),3.1777922978874724e-16,8.631490364486283e-16,(0.003005663098963763+0j),(1.1323244020495298+0j),0.0,0.05177777928350427,0.0030134547049158068,5.411602588695278e-06,144,21648,1844,2.2958509694221045,0.00017548891599823572,ok,warning_high_nk_not_converged;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | multi-shift average control | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0001,1,0.016243290521934156,4,4,8604,420,6720,0.18229166666666666,(23.469565356606523+0j),(23.46956535660634+0j),(3.21471408560322e-15+0j),(3.2871323866800104e-15+0j),0.0,0.0,(3.935759109523164e-15+0j),1.9590413496737257e-16,7.871518219046327e-15,(0.005712808594623443+0j),(2.1521881737712327+0j),0.10199420934617252,0.012998603546690617,0.006033237413979892,7.894140965752001e-05,8,2696,464,2.2758558528794284,0.00035839482793897925,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0001,2,0.03248658104386831,4,4,11724,628,10048,0.2725694444444444,(11.863641254701632+0j),(11.86364125470147+0j),(2.118588572679727e-15+0j),(2.1873127000497096e-15+0j),0.0,0.0,(6.8127680580935315e-15+0j),2.566766560474709e-16,1.3625536116187063e-14,(0.002887770211914496+0j),(1.0879105777323674+0j),0.10106821609747377,0.012861384065816142,0.003011441035082891,7.894140965752001e-05,8,5432,464,2.276078746573375,0.0002809593790054077,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0002,1,0.016243290521934156,4,4,8604,420,6720,0.18229166666666666,(23.3279678968072+0j),(23.32796789680706+0j),(2.0429544900120126e-15+0j),(2.092793749809792e-15+0j),0.0,0.0,(2.9697364572458857e-15+0j),1.2537002695154172e-16,5.939472914491771e-15,(0.005678341864071455+0j),(2.1392035115593107+0j),0.10198875187965055,0.012997904139894116,0.006033237413979892,7.894140965752001e-05,32,2696,464,2.2758558528794284,0.00035839482793897925,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0002,2,0.03248658104386831,4,4,11724,628,10048,0.2725694444444444,(11.827914598601721+0j),(11.827914598601785+0j),(2.0477661449413234e-15+0j),(1.922651941095351e-15+0j),0.0,0.0,(-2.7033018240581814e-15+0j),2.3748084116877426e-16,5.406603648116363e-15,(0.0028790738621984465+0j),(1.0846343991760834+0j),0.10106287039323622,0.012860698793427893,0.003011441035082891,7.894140965752001e-05,32,5432,464,2.276078746573375,0.0002809593790054077,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0001,1,0.016243290521934156,4,4,15856,784,12544,0.19140625,(24.20189260347496+0j),(24.201892603475397+0j),(-1.206233355035607e-14+0j),(-1.2259035564773963e-14+0j),0.0,0.0,(-9.027884505811636e-15+0j),7.106207664216122e-16,1.805576901162327e-14,(0.005891066918815598+0j),(2.219343488157872+0j),0.13638003512237384,0.012998603546690617,0.006034715310466769,2.0338797128772475e-05,16,4800,844,2.290060257470712,0.00019925002373466505,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0001,2,0.03248658104386831,4,4,19276,1012,16192,0.2470703125,(12.23095839516012+0j),(12.23095839516025+0j),(-6.1978518119285275e-15+0j),(-6.2134582748547046e-15+0j),0.0,0.0,(-5.3010583916110185e-15+0j),7.1753399696265755e-16,1.0602116783222037e-14,(0.00297718015560453+0j),(1.1215940138636504+0j),0.13515903357110323,0.012861384065816142,0.003012897879411745,2.0338797128772475e-05,16,9656,844,2.290397480782466,0.0001662747041357715,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0002,1,0.016243290521934156,4,4,15856,784,12544,0.19140625,(24.055841071638497+0j),(24.05584107163842+0j),(-1.1549765197642808e-14+0j),(-1.1497506070593754e-14+0j),0.0,0.0,(1.6245472503092055e-15+0j),6.774622283127923e-16,2.953722273289465e-15,(0.005855516007085637+0j),(2.205950382030701+0j),0.136372717727306,0.012997904139894116,0.006034715310466769,2.0338797128772475e-05,56,4800,844,2.290060257470712,0.00019925002373466505,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0002,2,0.03248658104386831,4,4,19276,1012,16192,0.2470703125,(12.19410776654817+0j),(12.194107766548147+0j),(-6.072421453575449e-15+0j),(-6.123501285704073e-15+0j),0.0,0.0,(9.468769406628016e-16+0j),7.072182298538754e-16,2.039427256812188e-15,(0.002968210215827082+0j),(1.1182147656377197+0j),0.13515186361822748,0.012860698793427893,0.003012897879411745,2.0338797128772475e-05,56,9656,844,2.290397480782466,0.0001662747041357715,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0001,1,0.016243290521934156,4,4,19900,900,14400,0.140625,(21.57419406604323+0j),(21.574194066043642+0j),(5.486852140754029e-16+0j),(4.4200014381788297e-16+0j),0.0,0.0,(-9.551105025737752e-15+0j),3.265802185367597e-17,1.9102210051475504e-14,(0.005251449671515626+0j),(1.9783802819558192+0j),0.012998603546690617,0.012998603546690617,0.006029001183345425,1.5892400014796637e-06,40,7544,1184,2.2134081662154648,0.00015245745661074395,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0001,2,0.03248658104386831,4,4,27400,1400,22400,0.21875,(10.91324218211168+0j),(10.913242182111489+0j),(-2.7357496369108414e-16+0j),(-2.5021232676022326e-16+0j),0.0,0.0,(8.789621610784549e-15+0j),3.397173600833155e-17,1.75792432215691e-14,(0.002656430265574771+0j),(1.0007578071841279+0j),0.012861384065816142,0.012861384065816142,0.0030072751523603676,1.5892400014796637e-06,40,15120,1184,2.213932345902423,0.00011422455476139959,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0002,1,0.016243290521934156,4,4,19900,900,14400,0.140625,(21.44412322448933+0j),(21.444123224488433+0j),(2.84817284984704e-16+0j),(2.727826677533144e-16+0j),0.0,0.0,(2.0957643064419348e-14+0j),1.8390797587841387e-17,4.19152861288387e-14,(0.00521978867523178+0j),(1.9664526248948004+0j),0.012997904139894116,0.012997904139894116,0.006029001183345425,1.5892400014796637e-06,80,7544,1184,2.2134081662154648,0.00015245745661074395,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0002,2,0.03248658104386831,4,4,27400,1400,22400,0.21875,(10.880423060065725+0j),(10.880423060065613+0j),(-3.2784086688530224e-16+0j),(-3.175949536967741e-16+0j),0.0,0.0,(5.142744921976423e-15+0j),4.1951452080926796e-17,1.0285489843952844e-14,(0.00264844164884313+0j),(0.9977482530970525+0j),0.012860698793427893,0.012860698793427893,0.0030072751523603676,1.5892400014796637e-06,80,15120,1184,2.213932345902423,0.00011422455476139959,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0001,1,0.016243290521934156,4,4,26916,1180,18880,0.12803819444444445,(21.29735815084847+0j),(21.297358150848577+0j),(6.984463722277462e-15+0j),(7.015905161792136e-15+0j),0.0,0.0,(-2.5022213931207385e-15+0j),4.648360924037457e-16,5.004442786241478e-15,(0.0051840640778075655+0j),(1.9529940861015538+0j),0.0,0.012998603546690617,0.006028314913345008,3.3066356890155854e-06,72,10784,1640,2.201428334993255,0.00010832361323687145,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0001,2,0.03248658104386831,4,4,37716,1900,30400,0.20616319444444445,(10.774665076383773+0j),(10.774665076383704+0j),(3.2249047305806394e-15+0j),(3.1960921617987688e-15+0j),0.0,0.0,(3.2148524453189437e-15+0j),4.213937159733229e-16,6.429704890637888e-15,(0.002622698729920337+0j),(0.988050115176568+0j),0.0,0.012861384065816142,0.0030066006157864456,3.3066356890155854e-06,72,21820,1640,2.20175674894825,7.898599308675536e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0002,1,0.016243290521934156,4,4,26916,1180,18880,0.12803819444444445,(21.16897096909286+0j),(21.168970969093255+0j),(6.519003760353297e-15+0j),(6.680388372076056e-15+0j),0.0,0.0,(-9.314369104729107e-15+0j),4.409320274571864e-16,1.8628738209458217e-14,(0.005152812907015582+0j),(1.9412208227266332+0j),0.0,0.012997904139894116,0.006028314913345008,3.3066356890155854e-06,120,10784,1640,2.201428334993255,0.00010832361323687145,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0002,2,0.03248658104386831,4,4,37716,1900,30400,0.20616319444444445,(10.742269961730225+0j),(10.742269961729914+0j),(3.66461093572703e-15+0j),(3.601111421023807e-15+0j),0.0,0.0,(1.446912282052622e-14+0j),4.782823156906778e-16,2.893824564105245e-14,(0.0026148133223039363+0j),(0.9850794430918504+0j),0.0,0.012860698793427893,0.0030066006157864456,3.3066356890155854e-06,120,21820,1640,2.20175674894825,7.898599308675536e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0001,1,0.016243290521934156,6,4,17004,420,15120,0.18229166666666666,(22.867816372682373+0j),(22.867816372681883+0j),(1.0624243846348683e-14+0j),(1.0731938877662918e-14+0j),0.0,0.0,(1.0719748656460058e-14+0j),6.603732243855574e-16,2.1750214665281274e-14,(0.005566334779921966+0j),(2.0970070476147633+0j),0.0040808076710051695,0.014234216538128655,0.006031992564323627,5.832557721642675e-06,64,6008,1008,2.2426793742019355,0.00015593633595717762,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0001,2,0.03248658104386831,6,4,24284,628,22608,0.2725694444444444,(11.561934838410306+0j),(11.561934838410137+0j),(3.84912264174853e-15+0j),(3.767367047250849e-15+0j),0.0,0.0,(7.297822643940263e-15+0j),4.658374087837614e-16,1.4595645287880522e-14,(0.0028143308029670716+0j),(1.0602437261640953+0j),0.00411881714488918,0.014069389016495128,0.003010215635466535,5.832557721642675e-06,64,12304,1008,2.2429300235120593,0.00012620582436317918,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0002,1,0.016243290521934156,6,4,17004,420,15120,0.18229166666666666,(22.729877874360035+0j),(22.729877874360223+0j),(8.293272789422998e-15+0j),(8.556111817959332e-15+0j),0.0,0.0,(-4.141989367853725e-15+0j),5.242335088951017e-16,8.28397873570745e-15,(0.00553275868991894+0j),(2.0843579166962165+0j),0.004080630296374306,0.014233505590615859,0.006031992564323627,5.832557721642675e-06,72,6008,1008,2.2426793742019355,0.00015593633595717762,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0002,2,0.03248658104386831,6,4,24284,628,22608,0.2725694444444444,(11.527130921383478+0j),(11.527130921383462+0j),(4.538474718544881e-15+0j),(4.5419436402373485e-15+0j),0.0,0.0,(6.934601360753648e-16+0j),5.570185599371933e-16,1.3869202721507297e-15,(0.002805859060380605+0j),(1.0570521639221908+0j),0.0041186379595750345,0.01406869283403033,0.003010215635466535,5.832557721642675e-06,72,12304,1008,2.2429300235120593,0.00012620582436317918,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0001,1,0.016243290521934156,6,4,31536,784,28224,0.19140625,(21.297893861804916+0j),(21.297893861804628+0j),(6.543245535580184e-16+0j),(7.363971227679542e-16+0j),0.0,0.0,(6.755827826218096e-15+0j),4.625338393827408e-17,1.3511655652436194e-14,(0.005184194477076138+0j),(1.953043211458905+0j),0.07245270350798343,0.014234216538128655,0.006028327888211125,3.3066356885090474e-06,72,10784,1640,2.2013893037111893,8.60285114944459e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0001,2,0.03248658104386831,6,4,39516,1012,36432,0.2470703125,(10.774628634196311+0j),(10.774628634196334+0j),(6.614753944060296e-16+0j),(6.749195006339908e-16+0j),0.0,0.0,(-1.0716211062213437e-15+0j),8.770805386357792e-17,2.1432422124426874e-15,(0.002622689859400642+0j),(0.988046773382901+0j),0.07193302340706562,0.014069389016495128,0.00300661085965292,3.3066356885090474e-06,72,21820,1640,2.201756655807726,7.025121998205375e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0002,1,0.016243290521934156,6,4,31536,784,28224,0.19140625,(21.169503174277637+0j),(21.169503174277903+0j),(1.1794851627629457e-15+0j),(1.0534991233146762e-15+0j),0.0,0.0,(-6.293334418773577e-15+0j),7.47050814888223e-17,1.2586668837547154e-14,(0.005152942452932069+0j),(1.9412696266003857+0j),0.07244911852131598,0.014233505590615859,0.006028327888211125,3.3066356885090474e-06,120,10784,1640,2.2013893037111893,8.60285114944459e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0002,2,0.03248658104386831,6,4,39516,1012,36432,0.2470703125,(10.74223351873601+0j),(10.742233518735599+0j),(1.4481496480745362e-15+0j),(1.3956596679447148e-15+0j),0.0,0.0,(1.909930691721494e-14+0j),1.8722543649529548e-16,3.819861383442988e-14,(0.002614804451587866+0j),(0.9850761012242029+0j),0.07192950084832044,0.01406869283403033,0.00300661085965292,3.3066356885090474e-06,120,21820,1640,2.201756655807726,7.025121998205375e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0001,1,0.016243290521934156,6,4,37900,900,32400,0.140625,(23.28835712910285+0j),(23.288357129102927+0j),(-1.433946316421686e-15+0j),(-1.4406140539047735e-15+0j),0.0,0.0,(-1.6780853303717326e-15+0j),8.728080678530218e-17,3.356170660743465e-15,(0.005668700069230233+0j),(2.135571155164466+0j),0.014234216538128655,0.014234216538128655,0.006032866332803172,1.277461486900625e-06,120,16920,2768,2.260730537251617,6.51894769960748e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0001,2,0.03248658104386831,6,4,55400,1400,50400,0.21875,(11.773095424719017+0j),(11.773095424718905+0j),(-5.227425680558803e-16+0j),(-5.598492949200645e-16+0j),0.0,0.0,(4.752806158660998e-15+0j),6.50599999088706e-17,9.505612317321995e-15,(0.0028657301362730275+0j),(1.0796074131227158+0j),0.014069389016495128,0.014069389016495128,0.003011079477006786,1.277461486900625e-06,120,33976,2768,2.261295417998109,4.8193602945167946e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0002,1,0.016243290521934156,6,4,37900,900,32400,0.140625,(23.147861583432388+0j),(23.147861583431485+0j),(-2.2110115103352763e-15+0j),(-2.331561252209978e-15+0j),0.0,0.0,(1.9491849628589704e-14+0j),1.3881260063194585e-16,3.89836992571794e-14,(0.005634501559431815+0j),(2.1226875398411686+0j),0.014233505590615859,0.014233505590615859,0.006032866332803172,1.277461486900625e-06,184,16920,2768,2.260730537251617,6.51894769960748e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0002,2,0.03248658104386831,6,4,55400,1400,50400,0.21875,(11.737645698704803+0j),(11.737645698704517+0j),(-2.0731596947094165e-16+0j),(-2.6347758823966097e-16+0j),0.0,0.0,(1.2182743391845687e-14+0j),2.8562935355083424e-17,2.4365486783691373e-14,(0.0028571011950730557+0j),(1.0763566293978375+0j),0.01406869283403033,0.01406869283403033,0.003011079477006786,1.277461486900625e-06,184,33976,2768,2.261295417998109,4.8193602945167946e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0001,1,0.016243290521934156,6,4,50516,1180,42480,0.12803819444444445,(22.96151791111196+0j),(22.961517911112356+0j),(5.50303384791025e-15+0j),(5.366804744909865e-15+0j),0.0,0.0,(-8.587220145319975e-15+0j),3.347662039015921e-16,1.7174440290639954e-14,(0.005589142997540674+0j),(2.1055995945924413+0j),0.0,0.014234216538128655,0.006032169591414145,1.5786980604329897e-06,136,24228,3920,2.25020485551342,4.628328392099201e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0001,2,0.03248658104386831,6,4,75716,1900,68400,0.20616319444444445,(11.609753289306234+0j),(11.60975328930611+0j),(2.269524428383824e-15+0j),(2.353017734876968e-15+0j),0.0,0.0,(5.35519470825244e-15+0j),2.815877279587091e-16,1.071038941650488e-14,(0.0028259704585426675+0j),(1.0646287372600638+0j),0.0,0.014069389016495128,0.0030103950202150804,1.5786980604329897e-06,136,48832,3920,2.2505767532508143,3.348905596811669e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0002,1,0.016243290521934156,6,4,50516,1180,42480,0.12803819444444445,(22.82301014099584+0j),(22.82301014099475+0j),(4.885678505401636e-15+0j),(4.877170185177905e-15+0j),0.0,0.0,(2.389437441980188e-14+0j),3.024745242523684e-16,4.7788748839603767e-14,(0.005555428339108844+0j),(2.0928982607462467+0j),0.0,0.014233505590615859,0.006032169591414145,1.5786980604329897e-06,272,24228,3920,2.25020485551342,4.628328392099201e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0002,2,0.03248658104386831,6,4,75716,1900,68400,0.20616319444444445,(11.57480334581818+0j),(11.574803345818628+0j),(2.444048710117901e-15+0j),(2.42927640261861e-15+0j),0.0,0.0,(-1.933691269539285e-14+0j),2.9771365981829826e-16,3.86738253907857e-14,(0.0028174631711469955+0j),(1.0614237842110381+0j),0.0,0.01406869283403033,0.0030103950202150804,1.5786980604329897e-06,272,48832,3920,2.2505767532508143,3.348905596811669e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0001,1,0.016243290521934156,8,4,28764,420,26880,0.18229166666666666,(21.2975146122248+0j),(21.297514612224806+0j),(-9.61838868344934e-16+0j),(-1.0659561615305463e-15+0j),0.0,0.0,(-1.6681353404313376e-16+0j),6.741427172806519e-17,3.336270680862675e-16,(0.005184102162615777+0j),(1.9530084338032974+0j),0.06151368348768384,0.007683731956582679,0.006028343507521924,3.3066356890155854e-06,72,10784,1640,2.201486827845292,8.602851149439733e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0001,2,0.03248658104386831,8,4,41868,628,40192,0.2725694444444444,(10.7745731515062+0j),(10.774573151505951+0j),(1.858955233939389e-15+0j),(1.8626415219074514e-15+0j),0.0,0.0,(1.1540594417017487e-14+0j),2.442386864733945e-16,2.3081188834034976e-14,(0.002622676354165922+0j),(0.9880416855515888+0j),0.06108970284606014,0.00755396897037265,0.0030066261135196317,3.3066356890155854e-06,72,21820,1640,2.2017568618404693,7.013848146653068e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
